"sp","body_mass_median","litter_clutch_size","hab_breadth","diet_inv","diet_vend","diet_vect","diet_vfish","diet_vunk","diet_scav","diet_fruit","diet_nect","diet_seed","diet_planto"
"Herpsilochmus_pileatus",8.9,NA,1,10,0,0,0,0,0,0,0,0,0
"Herpsilochmus_roraimae",10.86,NA,3,10,0,0,0,0,0,0,0,0,0
"Herpsilochmus_rufimarginatus",10.89,NA,5,9,0,0,0,0,0,1,0,0,0
"Herpsilochmus_sellowi",7.5,NA,3,10,0,0,0,0,0,0,0,0,0
"Herpsilochmus_stictocephalus",8.775,NA,1,10,0,0,0,0,0,0,0,0,0
"Herpsilochmus_sticturus",9.6125,NA,2,10,0,0,0,0,0,0,0,0,0
"Hesperoptenus_blanfordi",6.91,NA,3,10,0,0,0,0,0,0,0,0,0
"Hesperoptenus_doriae",9.74,NA,1,10,0,0,0,0,0,0,0,0,0
"Hesperoptenus_gaskelli",11.605,NA,1,10,0,0,0,0,0,0,0,0,0
"Hesperoptenus_tickelli",16.3,1,6,10,0,0,0,0,0,0,0,0,0
"Hesperoptenus_tomesi",20.66,NA,2,10,0,0,0,0,0,0,0,0,0
"Heterocephalus_glaber",39.36,10.125,5,0,0,0,0,0,0,0,0,0,10
"Heterocercus_aurantiivertex",21.495,2,2,2,0,0,0,0,0,8,0,0,0
"Heterocercus_flavivertex",21.2625,NA,3,5,0,0,0,0,0,5,0,0,0
"Heterocercus_linteatus",21.2875,NA,2,5,0,0,0,0,0,5,0,0,0
"Heteroglaux_blewitti",241,NA,2,3,4,3,0,0,0,0,0,0,0
"Heterohyrax_brucei",2453.66,1.89,2,0,0,0,0,0,0,0,0,0,10
"Heteromirafra_archeri",25.8,NA,4,8,0,0,0,0,0,0,0,2,0
"Heteromirafra_ruddi",26.6,NA,1,8,0,0,0,0,0,0,0,2,0
"Heteromunia_pectoralis",15.19,4.9,4,2,0,0,0,0,0,0,0,7,1
"Heteromyias_albispecularis",36.075,1.5,2,10,0,0,0,0,0,0,0,0,0
"Heteromys_anomalus",69.3,2.6225,4,0,0,0,0,0,0,0,0,3,7
"Heteromys_australis",267.49,2.75,2,0,0,0,0,0,0,0,0,3,7
"Heteromys_desmarestianus",74,3.1225,2,0,0,0,0,0,0,0,0,3,7
"Heteromys_gaumeri",63.59,2.95,1,0,0,0,0,0,0,0,0,3,7
"Heteromys_nelsoni",67.55,NA,1,0,0,0,0,0,0,0,0,3,7
"Heteromys_oasicus",93.34916665,NA,3,0,0,0,0,0,0,0,0,3,7
"Heteromys_oresterus",74.8,3.5575,1,0,0,0,0,0,0,0,0,3,7
"Heteromys_teleus",93.34916665,NA,2,0,0,0,0,0,0,0,0,3,7
"Heteronetta_atricapilla",544.185,2,2,2,0,0,0,0,0,0,0,4,4
"Heterophasia_annectens",24.5,NA,NA,8,0,0,0,0,0,0,0,2,0
"Heterophasia_auricularis",42.015,NA,2,3,0,0,0,0,0,2,2,2,1
"Heterophasia_capistrata",38.675,NA,5,5,0,0,0,0,0,5,0,0,0
"Heterophasia_desgodinsi",32.0125,NA,1,6,0,0,0,0,0,2,2,0,0
"Heterophasia_gracilis",37.89,NA,4,7,0,0,0,0,0,2,0,1,0
"Heterophasia_melanoleuca",32.8125,NA,1,5,0,0,0,0,0,3,2,0,0
"Heterophasia_picaoides",42.3,NA,4,2,0,0,0,0,0,2,2,2,2
"Heterophasia_pulchella",40.775,NA,1,6,0,0,0,0,0,1,0,2,1
"Heteroscenes_pallidus",87.69,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Heterospingus_rubrifrons",38.3875,NA,1,5,0,0,0,0,0,5,0,0,0
"Heterospingus_xanthopygius",38.7875,NA,1,7,0,0,0,0,0,2,0,1,0
"Heterotetrax_humilis",698,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Heterotetrax_rueppelii",1107.04,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Heterotetrax_vigorsii",1700,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hieraaetus_ayresii",857.78,1,7,0,10,0,0,0,0,0,0,0,0
"Hieraaetus_morphnoides",783.025,1.825,5,1,4,4,0,0,1,0,0,0,0
"Hieraaetus_pennatus",832.875,2,6,1,9,0,0,0,0,0,0,0,0
"Hieraaetus_wahlbergi",787,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hieraaetus_weiskei",783.025,1.825,2,1,4,4,0,0,1,0,0,0,0
"Hierococcyx_bocki",130.5,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hierococcyx_fugax",80.375,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hierococcyx_hyperythrus",101.025,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hierococcyx_nisicolor",80.375,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hierococcyx_pectoralis",78.975,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hierococcyx_sparverioides",150,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hierococcyx_vagans",57.6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hierococcyx_varius",103,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Himantopus_himantopus",168.91,3.955,14,10,0,0,0,0,0,0,0,0,0
"Himantopus_novaezelandiae",178,4,3,9,0,0,1,0,0,0,0,0,0
"Himantornis_haematopus",587.72,3,5,4,0,3,0,0,0,0,0,3,0
"Himatione_sanguinea",14.785,3,2,2,0,0,0,0,0,0,8,0,0
"Hippocamelus_antisensis",68599.3500000001,1,3,0,0,0,0,0,0,0,0,0,10
"Hippocamelus_bisulcus",69620.405,1,7,0,0,0,0,0,0,0,0,0,10
"Hippolais_caligata",8.9,NA,NA,10,0,0,0,0,0,0,0,0,0
"Hippolais_icterina",13.2,4.5,5,8,0,0,0,0,0,2,0,0,0
"Hippolais_languida",12.0125,4.5,6,10,0,0,0,0,0,0,0,0,0
"Hippolais_olivetorum",17.725,3.625,3,8,0,0,0,0,0,2,0,0,0
"Hippolais_opaca",9,NA,NA,8,0,0,0,0,0,2,0,0,0
"Hippolais_pallida",9,NA,NA,8,0,0,0,0,0,2,0,0,0
"Hippolais_polyglotta",11,3.95,9,8,0,0,0,0,0,2,0,0,0
"Hippolais_rama",9.3,NA,NA,10,0,0,0,0,0,0,0,0,0
"Hippopotamus_amphibius",1536310,1,12,0,0,0,0,0,0,0,0,0,10
"Hipposideros_abae",21.81,1.5,3,10,0,0,0,0,0,0,0,0,0
"Hipposideros_armiger",49.99,NA,3,10,0,0,0,0,0,0,0,0,0
"Hipposideros_ater",5.86,0.99,8,10,0,0,0,0,0,0,0,0,0
"Hipposideros_beatus",6.7,NA,5,10,0,0,0,0,0,0,0,0,0
"Hipposideros_bicolor",8.39,0.99,2,10,0,0,0,0,0,0,0,0,0
"Hipposideros_boeadii",21.81,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hipposideros_breviceps",13.21,NA,2,10,0,0,0,0,0,0,0,0,0
"Hipposideros_caffer",9.46,0.9925,4,10,0,0,0,0,0,0,0,0,0
"Hipposideros_calcaratus",18.99,1.5,3,10,0,0,0,0,0,0,0,0,0
"Hipposideros_camerunensis",23.28,NA,1,10,0,0,0,0,0,0,0,0,0
"Hipposideros_cervinus",8.51,0.995,4,10,0,0,0,0,0,0,0,0,0
"Hipposideros_cineraceus",3.84,0.98,3,10,0,0,0,0,0,0,0,0,0
"Hipposideros_commersoni",99.09,0.9925,4,10,0,0,0,0,0,0,0,0,0
"Hipposideros_coronatus",15,NA,2,10,0,0,0,0,0,0,0,0,0
"Hipposideros_corynophyllus",15.07,NA,2,10,0,0,0,0,0,0,0,0,0
"Hipposideros_coxi",21.81,NA,1,10,0,0,0,0,0,0,0,0,0
"Hipposideros_crumeniferus",21.81,NA,1,10,0,0,0,0,0,0,0,0,0
"Hipposideros_curtus",13.21,NA,2,10,0,0,0,0,0,0,0,0,0
"Hipposideros_cyclops",32.92,1,1,10,0,0,0,0,0,0,0,0,0
"Hipposideros_demissus",21.81,1,1,10,0,0,0,0,0,0,0,0,0
"Hipposideros_diadema",46.9,1,5,10,0,0,0,0,0,0,0,0,0
"Hipposideros_dinops",74.5,NA,2,10,0,0,0,0,0,0,0,0,0
"Hipposideros_doriae",4.24,NA,1,10,0,0,0,0,0,0,0,0,0
"Hipposideros_durgadasi",13.94,0.98,2,10,0,0,0,0,0,0,0,0,0
"Hipposideros_dyacorum",10.09,NA,2,10,0,0,0,0,0,0,0,0,0
"Hipposideros_edwardshilli",17.875,NA,3,10,0,0,0,0,0,0,0,0,0
"Hipposideros_fuliginosus",21.81,NA,1,10,0,0,0,0,0,0,0,0,0
"Hipposideros_fulvus",8.5,0.9975,3,10,0,0,0,0,0,0,0,0,0
"Hipposideros_galeritus",9.335,0.99,5,10,0,0,0,0,0,0,0,0,0
"Hipposideros_gigas",115.42,1,4,10,0,0,0,0,0,0,0,0,0
"Hipposideros_grandis",19.95,0.98,1,10,0,0,0,0,0,0,0,0,0
"Hipposideros_halophyllus",4,NA,2,10,0,0,0,0,0,0,0,0,0
"Hipposideros_hypophyllus",17.875,NA,1,10,0,0,0,0,0,0,0,0,0
"Hipposideros_inexpectatus",21.81,NA,2,10,0,0,0,0,0,0,0,0,0
"Hipposideros_inornatus",25.9,1,5,10,0,0,0,0,0,0,0,0,0
"Hipposideros_jonesi",5.49,NA,9,10,0,0,0,0,0,0,0,0,0
"Hipposideros_khaokhouayensis",21.81,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hipposideros_lamottei",21.81,NA,5,10,0,0,0,0,0,0,0,0,0
"Hipposideros_lankadiva",44.76,0.99,3,10,0,0,0,0,0,0,0,0,0
"Hipposideros_larvatus",19.95,0.98,4,10,0,0,0,0,0,0,0,0,0
"Hipposideros_lekaguli",31.08,NA,2,10,0,0,0,0,0,0,0,0,0
"Hipposideros_lylei",40,NA,2,10,0,0,0,0,0,0,0,0,0
"Hipposideros_macrobullatus",9.31,0.99,2,10,0,0,0,0,0,0,0,0,0
"Hipposideros_madurae",19.95,0.98,2,10,0,0,0,0,0,0,0,0,0
"Hipposideros_maggietaylorae",16.1,NA,5,10,0,0,0,0,0,0,0,0,0
"Hipposideros_marisae",10.09,NA,4,10,0,0,0,0,0,0,0,0,0
"Hipposideros_megalotis",9.31,NA,2,10,0,0,0,0,0,0,0,0,0
"Hipposideros_muscinus",14.41,NA,1,10,0,0,0,0,0,0,0,0,0
"Hipposideros_nequam",14.09,NA,1,10,0,0,0,0,0,0,0,0,0
"Hipposideros_obscurus",9.6,NA,3,10,0,0,0,0,0,0,0,0,0
"Hipposideros_orbiculus",17.875,NA,1,10,0,0,0,0,0,0,0,0,0
"Hipposideros_papua",18.99,NA,2,10,0,0,0,0,0,0,0,0,0
"Hipposideros_pelingensis",21.81,NA,3,10,0,0,0,0,0,0,0,0,0
"Hipposideros_pomona",6.2,0.99,2,10,0,0,0,0,0,0,0,0,0
"Hipposideros_pratti",31.8,NA,1,10,0,0,0,0,0,0,0,0,0
"Hipposideros_pygmaeus",3.53,NA,2,10,0,0,0,0,0,0,0,0,0
"Hipposideros_ridleyi",9.59,0.98,1,10,0,0,0,0,0,0,0,0,0
"Hipposideros_rotalis",17.875,NA,1,10,0,0,0,0,0,0,0,0,0
"Hipposideros_ruber",10.11,1,3,10,0,0,0,0,0,0,0,0,0
"Hipposideros_scutinares",17.875,NA,1,10,0,0,0,0,0,0,0,0,0
"Hipposideros_semoni",14,NA,6,10,0,0,0,0,0,0,0,0,0
"Hipposideros_sorenseni",17.875,NA,3,10,0,0,0,0,0,0,0,0,0
"Hipposideros_speoris",10.39,0.9925,10,10,0,0,0,0,0,0,0,0,0
"Hipposideros_stenotis",12,NA,4,10,0,0,0,0,0,0,0,0,0
"Hipposideros_sumbae",19.95,0.98,1,10,0,0,0,0,0,0,0,0,0
"Hipposideros_thomensis",21.81,0.995,3,10,0,0,0,0,0,0,0,0,0
"Hipposideros_turpis",33.31,1,4,10,0,0,0,0,0,0,0,0,0
"Hipposideros_vittatus",17.875,NA,4,10,0,0,0,0,0,0,0,0,0
"Hipposideros_wollastoni",6.93,NA,3,10,0,0,0,0,0,0,0,0,0
"Hippotragus_equinus",264174,0.99,4,0,0,0,0,0,0,0,0,0,10
"Hippotragus_niger",227499.27,1,2,0,0,0,0,0,0,0,0,0,10
"Hirundapus_caudacutus",104.3,3.7,5,10,0,0,0,0,0,0,0,0,0
"Hirundapus_celebensis",181.625,NA,4,10,0,0,0,0,0,0,0,0,0
"Hirundapus_cochinchinensis",83.6075,NA,1,10,0,0,0,0,0,0,0,0,0
"Hirundapus_giganteus",127.375,3.95,4,10,0,0,0,0,0,0,0,0,0
"Hirundinea_ferruginea",30.85,2,6,10,0,0,0,0,0,0,0,0,0
"Hirundo_abyssinica",13.46,NA,NA,7,0,0,0,0,0,2,0,1,0
"Hirundo_aethiopica",13.65,NA,14,10,0,0,0,0,0,0,0,0,0
"Hirundo_albigularis",22.3,NA,8,10,0,0,0,0,0,0,0,0,0
"Hirundo_angolensis",17.575,NA,12,10,0,0,0,0,0,0,0,0,0
"Hirundo_ariel",10.84,NA,NA,10,0,0,0,0,0,0,0,0,0
"Hirundo_atrocaerulea",13.85,NA,4,10,0,0,0,0,0,0,0,0,0
"Hirundo_concolor",12.96,NA,NA,10,0,0,0,0,0,0,0,0,0
"Hirundo_cucullata",27.1,NA,NA,7,0,0,0,0,0,2,0,1,0
"Hirundo_daurica",22.2,NA,NA,10,0,0,0,0,0,0,0,0,0
"Hirundo_dimidiata",12,NA,14,10,0,0,0,0,0,0,0,0,0
"Hirundo_domicola",16.375,3.5,NA,10,0,0,0,0,0,0,0,0,0
"Hirundo_fluvicola",9.7,NA,NA,10,0,0,0,0,0,0,0,0,0
"Hirundo_fuliginosa",17.6,NA,NA,10,0,0,0,0,0,0,0,0,0
"Hirundo_fuligula",21.1,NA,NA,10,0,0,0,0,0,0,0,0,0
"Hirundo_leucosoma",17.6,NA,6,10,0,0,0,0,0,0,0,0,0
"Hirundo_lucida",12.98,NA,12,10,0,0,0,0,0,0,0,0,0
"Hirundo_megaensis",11,NA,6,10,0,0,0,0,0,0,0,0,0
"Hirundo_neoxena",14.85,3.5,5,10,0,0,0,0,0,0,0,0,0
"Hirundo_nigricans",15.4,NA,NA,10,0,0,0,0,0,0,0,0,0
"Hirundo_nigrita",18.525,NA,8,10,0,0,0,0,0,0,0,0,0
"Hirundo_nigrorufa",14.225,NA,8,10,0,0,0,0,0,0,0,0,0
"Hirundo_obsoleta",10.2,NA,NA,10,0,0,0,0,0,0,0,0,0
"Hirundo_preussi",13.3,NA,NA,10,0,0,0,0,0,0,0,0,0
"Hirundo_rufigula",15.9,NA,NA,10,0,0,0,0,0,0,0,0,0
"Hirundo_rupestris",20.4,NA,NA,10,0,0,0,0,0,0,0,0,0
"Hirundo_rustica",18.455,4.495,14,8,0,0,0,0,0,1,0,1,0
"Hirundo_semirufa",30.1,NA,NA,10,0,0,0,0,0,0,0,0,0
"Hirundo_senegalensis",45.35,NA,NA,10,0,0,0,0,0,0,0,0,0
"Hirundo_smithii",12.45,4,12,10,0,0,0,0,0,0,0,0,0
"Hirundo_spilodera",20.6,NA,NA,10,0,0,0,0,0,0,0,0,0
"Hirundo_tahitica",17.475,3.5,11,10,0,0,0,0,0,0,0,0,0
"Histiotus_alienus",10.79,NA,NA,10,0,0,0,0,0,0,0,0,0
"Histiotus_humboldti",11.13,NA,1,10,0,0,0,0,0,0,0,0,0
"Histiotus_laephotis",11.1,0.98,2,10,0,0,0,0,0,0,0,0,0
"Histiotus_macrotus",11,0.98,2,10,0,0,0,0,0,0,0,0,0
"Histiotus_magellanicus",11.16,NA,1,10,0,0,0,0,0,0,0,0,0
"Histiotus_montanus",11.16,NA,2,10,0,0,0,0,0,0,0,0,0
"Histiotus_velatus",11.26,NA,1,10,0,0,0,0,0,0,0,0,0
"Histrionicus_histrionicus",561.41,5.9,9,10,0,0,0,0,0,0,0,0,0
"Histurgops_ruficaudus",69,NA,NA,4,0,0,0,0,0,3,0,3,0
"Hodgsonius_phaenicuroides",21.1,NA,7,6,0,0,0,0,0,4,0,0,0
"Hodomys_alleni",367.6,1.5425,1,2,0,0,0,0,0,1,0,4,3
"Holochilus_brasiliensis",155,3.66,3,1,0,0,0,0,0,0,0,0,9
"Holochilus_chacarius",204,3.44,3,1,0,0,0,0,0,0,0,0,9
"Holochilus_sciureus",120.42,4.06,3,1,0,0,0,0,0,0,0,0,9
"Hoolock_hoolock",6699,1.005,3,1,0,0,0,0,0,7,0,0,2
"Hoolock_leuconedys",6699,1.005,3,1,0,0,0,0,0,7,0,0,2
"Hoplomys_gymnurus",281.42,2.1,2,3,0,0,0,0,0,0,0,0,7
"Hoploxypterus_cayanus",77.6,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Horizocerus_albocristatus",289.4,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Horizocerus_cassini",289.4,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Horizocerus_granti",98.49,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Horizocerus_hartlaubi",98.49,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Horizorhinus_dohrni",19.415,2.5,NA,6,0,0,0,0,0,2,0,2,0
"Houbaropsis_bengalensis",2018.73,1.7,2,2,0,2,0,0,0,2,0,2,2
"Huetia_leucorhina",51.985,NA,5,10,0,0,0,0,0,0,0,0,0
"Humblotia_flavirostris",23.14,NA,4,10,0,0,0,0,0,0,0,0,0
"Hyaena_hyaena",35070.51,2.47,2,1,1,0,0,0,7,1,0,0,0
"Hybomys_badius",53.13,2.4,1,4,0,0,0,0,0,4,0,0,2
"Hybomys_basilii",54.18,2.4,1,4,0,0,0,0,0,4,0,0,2
"Hybomys_lunaris",53.13,2.4,1,4,0,0,0,0,0,4,0,0,2
"Hybomys_planifrons",49.6,2.4,3,4,0,0,0,0,0,4,0,0,2
"Hybomys_trivirgatus",60.08,2.72,1,4,0,0,0,0,0,4,0,0,2
"Hybomys_univittatus",53.13,2.35,3,4,0,0,0,0,0,4,0,0,2
"Hydrictis_maculicollis",4000,2,7,1,1,0,8,0,0,0,0,0,0
"Hydrobates_castro",25.325,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hydrobates_furcatus",25.325,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hydrobates_homochroa",25.325,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hydrobates_hornbyi",25.325,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hydrobates_leucorhous",25.325,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hydrobates_markhami",25.325,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hydrobates_matsudairae",25.325,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hydrobates_melania",25.325,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hydrobates_microsoma",25.325,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hydrobates_monorhis",25.325,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hydrobates_monteiroi",25.325,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hydrobates_pelagicus",25.325,1,11,5,0,0,3,0,2,0,0,0,0
"Hydrobates_tethys",25.325,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hydrobates_tristrami",25.325,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hydrochoerus_hydrochaeris",48144.91,3.49,3,0,0,0,0,0,0,1,0,0,9
"Hydrochoerus_isthmius",21267.32,4.99,2,0,0,0,0,0,0,1,0,0,9
"Hydrochous_gigas",35.8,NA,3,10,0,0,0,0,0,0,0,0,0
"Hydrocoloeus_minutus",118.5,2.875,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hydromys_chrysogaster",626.17,3.655,10,5,1,1,3,0,0,0,0,0,0
"Hydromys_hussoni",141.87,NA,5,5,1,1,3,0,0,0,0,0,0
"Hydromys_neobritannicus",626.17,NA,6,5,1,1,3,0,0,0,0,0,0
"Hydromys_ziegleri",626.17,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hydrophasianus_chirurgus",169.265,4,3,6,0,0,0,0,0,0,0,4,0
"Hydropotes_inermis",12760.04,3,6,0,0,0,0,0,0,0,0,0,10
"Hydroprogne_caspia",654.6666667,2.225,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hydropsalis_cayennensis",35.75,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hydropsalis_climacocerca",46.25,NA,3,10,0,0,0,0,0,0,0,0,0
"Hydropsalis_maculicaudus",31.4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hydropsalis_torquata",58.125,NA,3,10,0,0,0,0,0,0,0,0,0
"Hyemoschus_aquaticus",10850.01,1.2275,1,0,0,0,0,0,0,10,0,0,0
"Hylacola_cauta",15.21,NA,NA,7,0,0,0,0,0,0,0,3,0
"Hylacola_pyrrhopygia",16.8,NA,NA,8,0,0,0,0,0,0,0,2,0
"Hyladelphys_kalinowskii",16.75,NA,2,6,1,0,0,0,1,2,0,0,0
"Hylaeamys_acritus",52.71727801,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hylaeamys_laticeps",49.11,4.02,1,2,0,0,0,0,0,2,0,2,4
"Hylaeamys_megacephalus",55,3.87,1,2,0,0,0,0,0,2,0,2,4
"Hylaeamys_oniscus",52.71727801,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hylaeamys_perenensis",50.825,4.02,4,2,0,0,0,0,0,2,0,2,4
"Hylaeamys_tatei",55.323639005,NA,1,2,0,0,0,0,0,2,0,2,4
"Hylaeamys_yunganus",60.5,NA,2,2,0,0,0,0,0,2,0,2,4
"Hylatomus_fuscipennis",183.19,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hylatomus_galeatus",124,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hylatomus_lineatus",183.19,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hylatomus_pileatus",286.59,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hylatomus_schulzii",200,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hylexetastes_brigidai",106.5,NA,NA,9,0,0,0,1,0,0,0,0,0
"Hylexetastes_perrotii",99.535,NA,3,9,0,0,0,1,0,0,0,0,0
"Hylexetastes_stresemanni",111,NA,1,10,0,0,0,0,0,0,0,0,0
"Hylexetastes_uniformis",106.5,NA,NA,9,0,0,0,1,0,0,0,0,0
"Hylia_prasina",12.68,1,7,10,0,0,0,0,0,0,0,0,0
"Hyliota_australis",11.2,3,3,10,0,0,0,0,0,0,0,0,0
"Hyliota_flavigaster",12.5625,2,4,10,0,0,0,0,0,0,0,0,0
"Hyliota_usambara",10.95,3,2,10,0,0,0,0,0,0,0,0,0
"Hyliota_violacea",15.7875,NA,5,10,0,0,0,0,0,0,0,0,0
"Hylobates_agilis",5829.08,1.01,3,1,0,0,0,0,0,7,0,0,2
"Hylobates_albibarbis",5820,1,3,0,0,0,0,0,0,7,0,0,3
"Hylobates_klossii",5822.29,1.005,1,1,0,0,0,0,0,7,0,0,2
"Hylobates_lar",5578.61,1.005,3,1,0,0,0,0,0,7,0,0,2
"Hylobates_moloch",6048.4,1,2,1,0,0,0,0,0,7,0,0,2
"Hylobates_muelleri",5909.81,1.01,2,1,0,0,0,0,0,7,0,0,2
"Hylobates_pileatus",5542.37,1,3,1,0,0,0,0,0,7,0,0,2
"Hylocharis_chrysura",4.4375,2,6,1,0,0,0,0,0,0,9,0,0
"Hylocharis_cyanus",3.3875,2,6,1,0,0,0,0,0,0,9,0,0
"Hylocharis_eliciae",3.65,2,4,1,0,0,0,0,0,0,9,0,0
"Hylochoerus_meinertzhageni",198130.5,4.175,3,0,0,0,0,0,0,0,0,0,10
"Hylocichla_mustelina",49.37,3.5,3,6,0,0,0,0,0,4,0,0,0
"Hylocitrea_bonensis",27.5,NA,1,5,0,0,0,0,0,5,0,0,0
"Hylocryptus_erythrocephalus",46.48,NA,NA,10,0,0,0,0,0,0,0,0,0
"Hylocryptus_rectirostris",47.875,NA,NA,10,0,0,0,0,0,0,0,0,0
"Hyloctistes_subulatus",28.8,NA,NA,8,0,2,0,0,0,0,0,0,0
"Hylomanes_momotula",29.3,NA,2,10,0,0,0,0,0,0,0,0,0
"Hylomys_megalotis",58.5675,NA,3,10,0,0,0,0,0,0,0,0,0
"Hylomys_parvus",57.8,2.36,1,10,0,0,0,0,0,0,0,0,0
"Hylomys_suillus",57.8,2.325,7,10,0,0,0,0,0,0,0,0,0
"Hylomyscus_aeta",22.13,4.18,2,1,0,0,0,0,0,6,0,0,3
"Hylomyscus_alleni",19.95,3,3,1,0,0,0,0,0,6,0,0,3
"Hylomyscus_baeri",27.125,NA,1,1,0,0,0,0,0,6,0,0,3
"Hylomyscus_carillus",22.79,NA,1,1,0,0,0,0,0,6,0,0,3
"Hylomyscus_denniae",35.99,4.61,1,1,0,0,0,0,0,6,0,0,3
"Hylomyscus_grandis",21.09,4.18,1,1,0,0,0,0,0,6,0,0,3
"Hylomyscus_parvus",14.49,NA,1,1,0,0,0,0,0,6,0,0,3
"Hylomyscus_stella",19.465,3.0825,2,1,0,0,0,0,0,6,0,0,3
"Hylonycteris_underwoodi",7.5,0.995,3,1,0,0,0,0,0,4,5,0,0
"Hylonympha_macrocerca",12.96,NA,2,1,0,0,0,0,0,0,9,0,0
"Hylopetes_alboniger",255.38,2.28,3,2,0,2,0,0,0,0,0,2,4
"Hylopetes_bartelsi",146.63,NA,2,2,0,2,0,0,0,0,0,2,4
"Hylopetes_lepidus",63.28,2,2,2,0,2,0,0,0,0,0,2,4
"Hylopetes_nigripes",534,NA,1,2,0,2,0,0,0,0,0,2,4
"Hylopetes_phayrei",226.99,NA,2,2,0,2,0,0,0,0,0,2,4
"Hylopetes_platyurus",56.98,2,4,2,0,2,0,0,0,0,0,2,4
"Hylopetes_sipora",89.2,NA,1,2,0,2,0,0,0,0,0,2,4
"Hylopetes_spadiceus",103.05,NA,4,2,0,2,0,0,0,0,0,2,4
"Hylopetes_winstoni",181.405,NA,2,2,0,2,0,0,0,0,0,2,4
"Hylopezus_auricularis",40.46,NA,3,10,0,0,0,0,0,0,0,0,0
"Hylopezus_berlepschi",48,NA,2,10,0,0,0,0,0,0,0,0,0
"Hylopezus_dives",44,NA,4,10,0,0,0,0,0,0,0,0,0
"Hylopezus_fulviventris",41,NA,3,10,0,0,0,0,0,0,0,0,0
"Hylopezus_macularius",44.525,NA,2,10,0,0,0,0,0,0,0,0,0
"Hylopezus_nattereri",31,NA,2,10,0,0,0,0,0,0,0,0,0
"Hylopezus_ochroleucus",28,NA,3,10,0,0,0,0,0,0,0,0,0
"Hylopezus_perspicillatus",42.75,2,1,10,0,0,0,0,0,0,0,0,0
"Hylophilus_amaurocephalus",11.02,NA,5,6,0,0,0,0,0,2,0,0,2
"Hylophilus_aurantiifrons",9.625,3,NA,10,0,0,0,0,0,0,0,0,0
"Hylophilus_brunneiceps",9.825,NA,4,10,0,0,0,0,0,0,0,0,0
